schema_name,table_name,field_name,field_type
tmp_data_dm,promo_adv_final_2,year_month,int
tmp_data_dm,coe_att_test_v0,non_serp_headshot_count,bigint
tmp_data_dm,rays_contactsdata_dec18v3_updated,sales_region_id,int
aa,ad_events_report,3w_phone_click_conversion_rate,double
src,hist_mh_preferred_placements_smb_tmp_jene_report,location_type,string
tmp_data_dm,sathya_non_amp1,message_count,bigint
dm,month_dim_old,month_end_date,string
src,elocal_call_log,call_cost,int
rev,ad_events_metric_pageidentity,referring_domain,string
dm,hist_mi_ad_market_detail,ad_value,double
tmp_data_dm,messages_contacts_may_v5,professional_id,int
src,hist_content_answer,best_answer,string
src,tomahawk_exclusive_data,mv_imp_2,double
tmp_data_dm,yan_tm_5mon_rel_pct,slprice,int
src,nrt_creditcard_type,etl_load_date,string
pl,services_event_detail,attempted_effective_marketing_fee,double
rev,google_adwords_remarketing_tableau,ad_specialty,string
aa,rd_core_traffic_by_org_traf,event_date,string
rev,traffic_dataset_hist,lpv_page_type,string
src,kafka_backorder_saved,ad_type,string
src,kafka_backorder_saved,vaulted_creditcard_id,int
dm,ad_attribution_by_session_historical,sl_adclick_value,double
tmp_data_dm,order_line_tmp,order_number,int
tmp_data_dm,rps_202002_non_misc_cap_block_jay_all,rps_capped_hi,"decimal(38,20)"
aa,breakage_raw,block_count,int
dm,temp_mrr_customer_monthly_category,has_ads_during_month,string
dm,professional_event_fact_temp3,professional_id,int
src,hist_ocato_financial_event_reasons,symbolic_name,string
rev,sf_account_20171031,customer_id,string
tmp_data_dm,market_intelligence,state,string
dm,extgt_user_question_detail_current,user_account_email_address,string
tmp_data_dm,ach_temp_records,state,string
dm,lawyer_cube_data_by_day_bkup,visits,double
rev,bing_report_temp,keyword,string
rev,professional_review_path2_sf_delta_20200128,etl_load_date,string
aa,rd_north_star_proxy_tertiary_stag,message_count,bigint
tmp_data_dm,kb_deferred_revenue_output_201801_part2,ad_market_state_name,string
rev,order_line_billings_refund_fact_20190221,yearmonth,int
tmp_data_dm,as_twilio_timestamped_calls_jan2020_page,year_month,int
dm,professional_event_fact_temp,peer_endorsements_given_90_days,bigint
dm,exact_target_pls_claimed_professional,phone_number,string
rev,professional_dimension_20200407,professional_delete_indicator,string
tmp_data_dm,as_deferred_revenue_backup_082020_02,ad_state_name,string
tmp_data_dm,contacts_djfmam,persistent_session_id,string
tmp_data_dm,coe_deferred_revenue_dataset_2017_06,cancelled_in_latest_month,string
tmp_data_dm,rays2_contactsweb3_da,gmt_timestamp_contact,bigint
dm,sf_onetime_contacts_report,date_speaking_engagements_updated__c,string
rev,lead_score_sellthrough_20160308,inventory_available,double
src,sf_mh_invoice,account,string
rev,shortlist_robert,nbr_of_reviews,int
tmp_data_dm,lead_score_v2_daily_pt12,lead_score,bigint
dm,historical_avvo_pro_lite_inventory_dimension,avvo_pro_lite_inventory_id,int
aa,rd_kw_test,mobile_phone_call,bigint
aa,advertiser_list_201712,ad_market_specialty_name,string
src,channel_identity_taxonomy,channel,string
src,contact_impression,call_id,int
rev,temp_mrr_customer_monthly_category_silver_08,has_non_ads_eom,string
tmp_data_dm,rps_202002_non_misc_block_kam,sold_market_type,string
src,hist_ocato_promotions,record_flag,string
src,sf_task,account_id,string
src,stripe_accounts,created_at,bigint
tmp_data_dm,market_intelligence,ad_region,string
tmp_data_dm,kb_deferred_revenue_output_201712_merged,ad_type,string
tmp_data_dm,sold_blocks_july,start_date,string
src,hist_account_email_subscription,email_subscription_type_id,int
aa,mkt_t_attributed_value_sz,lpv_source,string
tmp_data_dm,hist_sf_task_with_prof,query_name,string
rev,order_line_purchase_fact_product_line,block_count,int
rev,ad_weights_metric,ad_inventory_type,string
src,adwords_ad_performance,avg_position,string
rev,mrr_subscription_all_products_rerun,ad_prior_count,int
dm,services_offer_dimension,provider_commission_usd,"decimal(19,2)"
rev,sf_account_migration_20191108,ae_owner_manager,string
dm,order_ln_ind_dim,order_ln_trans_typ_ind,string
rev,cost_pre_lead_20191016,sin,string
tmp_data_dm,yan_pacv_accuracy,t_pacv,double
rev,professional_dimension_20200312,professional_first_name,string
src,kafka_backorder_saved,created_at,string
src,accounts_test,lead_source_limit,int
rev,professional_dimension_20200312,professional_suffix,string
tmp_data_dm,messages_contacts_dec_v5,contacts,bigint
rev,weblog_nov18,server,string
rev,hist_sf_task_20190819,status,string
rev,raw_weblog_file_without_backfill,message_source,string
tmp_data_dm,ad_market_clusters_2018,mkt_id,int
src,barrister_professional_review,version,int
rev,weblog_20200125,callee,string
dm,mrr_subscription_daily_all_products,payment_failure_flag,string
dm,call_detail_rec_fact,call_duratn_second_cnt,int
tmp_data_dm,delivered_impression_till_may2020_v1,ad_market_state_name,string
tmp_data_dm,rps_201907_non_misc_cap_block_jay_all,impression_timestamp,timestamp
rev,billing_report_purchase_20190221,promo_state,string
tmp_data_dm,coe_test_demo2,prior_month_end_date,string
rev,market_intelligence_detail_20170925,sl_inventory,int
tmp_data_dm,katherine_impressions_with_separate_network_for_t12m_201706_on_20170721,ad_market_id,int
tmp_data_dm,np_201812_message8xxnew_v3,min_event_timestamp,timestamp
pl,mrr_customer_monthly,mrr_churned,"decimal(20,2)"
tmp_data_dm,report_ad_per_dash_tmp_block_begin_date,professional_id,int
dm,hist_lead_score_lawyer_score,claim_score,bigint
rev,hist_sf_task_bkup_20181210,aa_strategy,string
dm,sem_weight_cost_imprsn,int_sem_matchtype,string
rev,hist_mi_market_county_psp_20180206,da_value_per_claim_lawyer,double
default,mrr_customer_monthly_silver,mrr_prior_avvopro,"decimal(20,2)"
rev,professional_dimension_20200309,professional_gender_name,string
rev,mrr_customer_all_products_rerun,mrr_prior_ignite,"decimal(20,2)"
rev,historical_professional_dimension_19_5_16,professional_city_name_3,string
src,nrt_sales_order,quote_id,int
tmp_data_dm,ray_mi,da_value,double
dm,profnl_dim,profnl_middl_name,string
rev,product_line_dimension_07162019,product_line_item_name,string
tmp_data_dm,yan_tm_amm_summary_all_2017jan,year_month,int
tmp_data_dm,call_att_sid_updates3_j_jan19_oct19,contacts_update,double
dm,sem_report_keyword_level,ad_market_id,int
tmp_data_dm,yw_aqs_oneday,page_type,string
tmp_data_dm,yan_pacv_sep,acv_sep,double
aa,rd_ads_shown_per_pageviews,shown_sponsor_percent,float
dm,contact_event_detail_metrics,call_start_time,string
src,damalo_test,remote_ip,string
rev,historical_user_account_dimension_backfill,user_account_previous_to_last_login_datetime,string
tmp_data_dm,churn_customer_market_month,tcu,bigint
src,hist_barrister_professional_publication,updated_by,int
tmp_data_dm,lead_score_v2_daily_pt2,avvo_rating_score,bigint
aa,mkt_t_marketing_heartbeat_sz,total_acv_ytd,double
tmp_data_dm,delivered_impressions_till_july2020,ad_market_id,int
dm,professional_event_fact,first_license_date,string
src,barrister_professional_publication,article_title,string
dm,historical_provider_dimension,advisor,string
pl,block_release_da_monthly,ad_region,string
rev,hist_sold_ad_weights_sathya,ad_id,int
tmp_data_dm,report_ad_per_dash_tmp_market_price,price,double
tmp_data_dm,yw_aqs_lpv_201710,ad_impression_guid,string
pl,mrr_customer_monthly,mrr_retained_subset_flat_customers,"decimal(20,2)"
src,nrt_sponsored_listing_ad,professional_id,int
rev,hist_adwords_ad_performance_20161012,ctr,string
tmp_data_dm,courthouse_test,url,string
rev,temp_stg_impressions_forecast_201603,projected_imprsn_cnt,double
dm,professional_practice_area_revenue,practice_area,string
dm,referral_commission,total_commission_amount_usd,double
dm,mrr_customer_monthly,mrr_customer_exception,string
rev,mrr_customer_monthly_201809,tenure_month_prev,bigint
rev,sold_ad_weights_simplified,start_date,string
src,barrister_speaking_engagement,id,int
dm,ad_attribution_by_session_all,persistent_session_id,string
rev,mrr_customer_monthly_absd_499,start_month_chain,int
rev,sf_account_current_migration_20191108,do_not_sell_bucket__c,string
rev,question_answer_pageview,prof_id1,int
aa,mkt_t_marketing_heartbeat,device_category_name,string
src,hist_account_user,disable_ugc_until,string
rev,sem_report_temp_orig,avg_position,string
rev,call_att_sid_updates1_j,speciality_id,int
default,ffo,bar,string
dm,amm_daily_prediction,business_rule,string
dm,professional_event_fact,is_end_of_month,string
tmp_data_dm,lead_score_ms_by_prof,professional_id,int
rev,sem_report_temp_new,campaign,string
tmp_data_dm,coe_deferred_revenue_dataset_2016_09,prev_month_over_under,bigint
rev,nrt_payment,refund_inventory_detail_type,string
tmp_data_dm,blockrelease_customers,customer_email,string
dm,tomahawk,sl_imps_sem_month_1,int
tmp_data_dm,as_twilio_timestamped_calls_june18_july18,sid,string
dm,temp_stg_sem_impressions,professional_id,bigint
dm,amm_page_type_monthly_impression_count,pageview_qa,int
dm,answer_status_metrics,answer_rank,bigint
tmp_data_dm,lead_score_v2_10day_pt6,activitydate,string
aa,fin_churn_by_calendar,calendar_should_end_date,string
rev,shortlist_message_response_time_stg,message_source_cons,string
tmp_data_dm,block_release_062019_ref,last_month_non_nw_sl_potential_profile_blocks,bigint
tmp_data_dm,coe_subscription_price_helper,next_start_date,string
tmp_data_dm,yan_pacv_accuracy_daily,pacv,double
dm,landing_pages_new,content,string
tmp_data_dm,yan_qa_question_recom_2012,b_qid,int
tmp_data_dm,billing_report_ytd20170831_for_2017_audit_on_20170901,promo_discount_period,int
tmp_data_dm,katherine_deferred_revenue_dataset_201803,ad_impressions,int
default,social_media_tracking,amplification_total,int
dm,contacts_by_ad_market,ad_market_county_name,string
tmp_data_dm,yw_aqs_oneday,clicks,bigint
src,hist_sf_task,contact_id,string
dm,tomahawk2,da_clicks_sem_month_2,int
dm,temp_sf_onetime_claimed_professional_path1,professional_url,string
tmp_data_dm,coe_test_demo1,day_nbr_in_wk,int
src,nrt_sales_order,updated_at,string
rev,mrr_customer_montly_backup,customer_id,int
rev,billing_report_purchase_product_line,product_line_id,int
rev,contact_event_metrics_daily,phone_calls_at_least_2_mins,int
rev,adwords_keyword_performance_pbx_20161129,customer_id,string
tmp_data_dm,coe_test_demo2,business_days_in_quarter,int
tmp_data_dm,katherine_network_impressions_for_t12m_201712_on_20180122,customer_id,int
dm,geo_dim,etl_load_tag,int
tmp_data_dm,rps_201907,event_date,string
tmp_data_dm,coe_t_history_all_w_2016_orig_plus_pageviews,event_date,string
dm,lawyer_cube_data_by_day,full_subscription_price,"decimal(20,2)"
tmp_data_dm,as_twilio_timestamped_calls_nov19_dec19,date_value,string
tmp_data_dm,rays_contactsweb6_dec18_final,location_id,int
dm,webanalytics_blocked,render_instance_guid,string
dm,professional_event_fact_backup,sold_out_markets,bigint
rev,billing_report_refund_20190221,amount,"decimal(19,2)"
dm,daily_bot_daily,marketid,int
tmp_data_dm,lead_score_v2_daily_pt12,calls_14_28d,bigint
rev,hist_mi_ad_inventory_20170921,da_price,double
rev,mrr_customer_monthly_absd_499_old,customer_prev_billed_date,string
rev,mrr_customer_all_products_bakup,mrr_prior_adplacement,"decimal(20,2)"
rev,hist_market_intelligence_detail_20170926,lawyer_cnt,bigint
dm,webanalytics_ad_impression_forecast,attribution_date,string
rev,shortlist_variables,insurance,bigint
rev,kpi_metrics_daily,twilio_calls,int
src,trials,expires_at,bigint
rev,adwords_keyword_performance_network_before,destination_url,string
src,chase_external_feed_bkp_280619,total_interchange_amount,"decimal(19,2)"
src,hist_marchex_call_log_20161028,avvo_market_id,string
tmp_data_dm,delivered_impressions_till_apr2020,ad_type,string
src,chase_external_feed_20160701,transaction_type,int
rev,adwords_keyword_performance_20161031,internal_ad_contact_value,string
dm,extgt_user_account_profile_current,divorce_opt_out_link,string
rev,global_ad_weights_modified_20190917,subscription_id,int
dm,market_intelligence_detail,ad_market_id,int
tmp_data_dm,churn_score_attr_contacts,a_calls_1,double
tmp_data_dm,sr_revenue_test_2_20170220,year_month,int
rev,order_line_purchase_fact_product_line,remnant_flag,string
dm,adwords_geo_performance,clicks,int
rev,hist_market_intelligence_detail_20181003_issue,county,string
pl,block_release_da_monthly,da_price,int
dm,tomahawk,da_total_sold,int
tmp_data_dm,nm_sold_blocks_sept,sold_count,bigint
dm,customer_professional_history,customer_id,int
tmp_data_dm,katherine_services_event_detail_as_of_20180104,marketing_fee,double
tmp_data_dm,lead_score_v2_daily_pt4,claim_score,bigint
dm,mh_preferred_placements_smb_tmp_jene_report,org_id,bigint
rev,mrr_subscription_20160210,yearmonth,int
rev,billing_report_purchase_201811_20181205,promo_discount_period,int
src,webanalytics_ad_weight_snapshot,delivered_impression_count,bigint
dm,bing_report,accountname,string
tmp_data_dm,coe_t_traffic_contacts_datasource_hist_2016,subchannel,string
rev,mrr_customer_all_products_20180827,revenue_current_adplacement,"decimal(20,2)"
rev,contact_event_met_mon_bkup_2018,superraw_messages,int
rev,order_line_accumulation_fact_20200407,order_line_number,int
src,temp_adwords_report_v2,ad_click,string
rev,temp_mrr_customer_monthly_category_20180828_05,billings_current_misc,"decimal(20,2)"
dm,lawyer_cube_day_bckup,peer_endorsements_given_all_time,bigint
rev,professional_personinfo_contacts_leads_sf_07,personemail,string
dm,services_event_fact,event_id,int
aa,scorecard_table1,chats_to_advertisers,"decimal(38,2)"
tmp_data_dm,rays_salesregion_dec18,sales_region_id,int
dm,hist_sold_ad_weights_simplified,professional_id,int
default,mrr_customer_monthly_silver,has_payment_during_month_prior,string
dm,exact_target_claimed_professional_current,practice_area_2,string
tmp_data_dm,rays2_contactsweb1b_sept,ad_impression_guid,string
rev,hist_sf_task_20180509,lastmodifieddate,string
rev,mi_market_county_psp_20161201,parent_sp,string
dm,geography_dimension,geo_longitude,double
rev,ad_attribution_v3_all,da_adcontact_value,double
tmp_data_dm,uat_sf_testing,num_of_cancelled_backorders__c,int
rev,sem_report_market_level_20190524,sem_adblock_acv,double
tmp_data_dm,cluster_mapping,segmentation,int
tmp_data_dm,as_sold_block_qa_all_3_28,olaf_blocks_sold,bigint
tmp_data_dm,blockrelease_customernameemail_formatted,customer_first_name,string
tmp_data_dm,hive_lead_score_v2_30day_pt3,calls_7d_2,int
src,weblog,backfill,boolean
src,barrister_address,city,string
rev,traffic_20190809,resolved_user_id,string
tmp_data_dm,as_getstat_hist,geo,string
aa,mkt_t_marketing_heartbeat_scheduled,sessions_ytd_one_year_prior,bigint
tmp_data_dm,upsell_score,customer_id,int
tmp_data_dm,rathi_test,lpv_referring_domain,string
rev,professional_specialty_contacts_leads_sf_staging,practice_area_5__c,string
src,hist_pws_city_county,county_id,bigint
tmp_data_dm,sold_blocks_apr,start_date,string
tmp_data_dm,rd_ad_events_full_join_dlvtest,shown_sponsored_ads,float
tmp_data_dm,yan_deepdive_sem_monetization,da_sold_value,double
pl,ad_weights_metric,dibt_template_name,bigint
rev,weblog_dec10,response_status,string
tmp_data_dm,promo_adv_final,period,string
rev,abandoned_lawyer_data_exacttarget,professional_full_name,string
tmp_data_dm,katherine_contract_analysis_pids_on_20171025,yearmonth,int
rev,sem_report_pbx_temp_debug,searchimpressionshare,string
src,market_high_intent,high_intent_group,string
rev,sf_task_migration_20191108,legacy_created_date,string
dm,professional_event_fact_temp3,delivered_impressions_exclusive_adblock,bigint
rev,deferred_revenue_test,ad_sold_price,"decimal(38,2)"
dm,hist_professional_event_fact,delivered_impressions_exclusive_adblock,bigint
tmp_data_dm,rd_core_traffic,num_sessions,bigint
tmp_data_dm,sr_prr_sub_bills,subscription_id,int
tmp_data_dm,coe_test_pd2,day_nbr_in_year,int
src,labels,updated_at,bigint
dm,sem_campaign_kenshoo,k_click_id,string
tmp_data_dm,kb_deferred_revenue_output_201804_part1,include_in_year_month_num_data,string
tmp_data_dm,sr_reviews_data_nika_20170301,review_datetime,string
dm,temp_sem_impressions_forecast,projected_imprsn_cnt,double
tmp_data_dm,uat_sf_testing,add_on__c,string
rev,profnl_delivered_impressions_daily_20180906,etl_load_date,string
tmp_data_dm,coe_test_pd,date_key,int
src,twilio_call,to_formatted,string
rev,leads_sf_create,professional_id,int
aa,mkt_t_marketing_heartbeat_sz,total_acv_previous_week,double
rev,unclaimed_attorney,professional_last_name,string
tmp_data_dm,lead_score_v2_30day_pt3a,call_contact_ratio_30d,double
dm,lawyer_cube_data_by_day_backup,top_ad_revenue_parent_practice_area_percent_prior_month,double
rev,hist_sf_task_20200422,owner_id,string
tmp_data_dm,katherine_render_instance_guid_for_t12m_201707_on_20170821,event_date,string
